combo_id,window_start,window_end,bets,staked,profit,roi_pct,max_drawdown,positive_months,negative_months,passes_window
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,161,161.0,37.99,23.6,10.9,7,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,157,157.0,17.9,11.4,13.61,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,166,166.0,13.91,8.38,8.45,6,5,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,190,190.0,36.15,19.03,9.27,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,204,204.0,30.38,14.89,11.81,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,172,172.0,16.77,9.75,9.81,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-04,2014-03,154,154.0,9.8,6.36,12.54,6,5,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2013-10,2014-09,145,145.0,1.67,1.15,22.59,5,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-04,2015-03,136,136.0,-17.3,-12.72,25.78,4,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2014-10,2015-09,138,138.0,0.67,0.49,17.58,5,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-04,2016-03,138,138.0,19.11,13.85,7.78,6,5,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2015-10,2016-09,128,128.0,17.44,13.62,10.88,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-04,2017-03,125,125.0,8.9,7.12,10.88,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2016-10,2017-09,138,138.0,0.89,0.64,16.04,6,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-04,2018-03,138,138.0,-9.84,-7.13,23.55,4,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2017-10,2018-09,135,135.0,25.34,18.77,14.1,5,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-04,2019-03,148,148.0,45.85,30.98,5.78,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2018-10,2019-09,152,152.0,-9.64,-6.34,34.01,4,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-04,2020-03,131,131.0,-6.95,-5.31,33.1,5,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2019-10,2020-09,126,126.0,31.48,24.98,12.96,8,0,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-04,2021-03,148,148.0,12.81,8.66,14.31,6,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2020-10,2021-09,156,156.0,-9.54,-6.12,27.93,5,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-04,2022-03,155,155.0,-22.69,-14.64,22.92,3,8,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2021-10,2022-09,148,148.0,-17.53,-11.84,23.4,2,9,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-04,2023-03,140,140.0,9.75,6.96,15.51,4,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2022-10,2023-09,164,164.0,37.1,22.62,9.74,7,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-04,2024-03,163,163.0,24.11,14.79,14.44,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2023-10,2024-09,171,171.0,18.61,10.88,9.0,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-04,2025-03,192,192.0,35.98,18.74,8.24,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2024-10,2025-09,207,207.0,27.06,13.07,12.12,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8)",2025-04,2026-03,181,181.0,15.07,8.33,13.12,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-04,2014-03,179,179.0,18.63,10.41,17.87,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-10,2014-09,153,153.0,16.39,10.71,13.28,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-04,2015-03,143,143.0,-14.34,-10.03,23.04,5,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-10,2015-09,161,161.0,-1.6,-0.99,21.3,7,4,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-04,2016-03,154,154.0,17.73,11.51,8.0,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-10,2016-09,135,135.0,1.07,0.79,22.28,6,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-04,2017-03,129,129.0,-5.33,-4.13,23.7,6,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-10,2017-09,141,141.0,4.01,2.84,13.5,6,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-04,2018-03,158,158.0,0.32,0.2,16.66,5,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-10,2018-09,171,171.0,19.69,11.51,14.05,6,5,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-04,2019-03,169,169.0,37.91,22.43,6.3,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-10,2019-09,161,161.0,6.53,4.06,19.86,4,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-04,2020-03,140,140.0,6.73,4.81,19.86,5,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-10,2020-09,120,120.0,35.82,29.85,7.93,8,0,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-04,2021-03,153,153.0,9.81,6.41,21.19,6,4,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-10,2021-09,181,181.0,-2.47,-1.36,25.54,6,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-04,2022-03,167,167.0,-6.47,-3.87,16.72,5,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-10,2022-09,164,164.0,-19.15,-11.68,29.63,4,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-04,2023-03,161,161.0,-4.35,-2.7,22.74,4,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-10,2023-09,155,155.0,15.24,9.83,13.5,5,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-04,2024-03,163,163.0,7.34,4.5,16.75,7,4,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-10,2024-09,173,173.0,10.19,5.89,10.21,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-04,2025-03,180,180.0,30.65,17.03,11.13,9,2,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-10,2025-09,191,191.0,29.04,15.2,10.65,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|market_prob_bucket=AUT|away|[0.20,0.28) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2025-04,2026-03,161,161.0,16.98,10.55,10.01,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-04,2014-03,167,167.0,14.6,8.74,13.19,8,2,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-10,2014-09,160,160.0,1.88,1.18,20.17,5,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-04,2015-03,150,150.0,-28.49,-18.99,33.16,1,9,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-10,2015-09,158,158.0,-5.7,-3.61,19.22,4,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-04,2016-03,159,159.0,15.89,9.99,6.04,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-10,2016-09,134,134.0,17.78,13.27,11.42,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-04,2017-03,128,128.0,11.54,9.02,15.5,7,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-10,2017-09,143,143.0,6.92,4.84,11.82,6,4,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-04,2018-03,158,158.0,11.83,7.49,11.82,6,5,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-10,2018-09,167,167.0,22.0,13.17,7.19,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-04,2019-03,177,177.0,29.19,16.49,9.78,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2018-10,2019-09,170,170.0,-2.82,-1.66,22.56,5,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-04,2020-03,146,146.0,-8.47,-5.8,22.67,4,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2019-10,2020-09,138,138.0,18.02,13.06,10.91,6,1,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-04,2021-03,157,157.0,6.44,4.1,18.6,6,3,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2020-10,2021-09,175,175.0,9.34,5.34,19.35,5,6,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-04,2022-03,181,181.0,-3.57,-1.97,22.66,3,8,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2021-10,2022-09,166,166.0,-25.81,-15.55,35.19,2,9,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-04,2023-03,157,157.0,-1.74,-1.11,19.19,3,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2022-10,2023-09,170,170.0,33.1,19.47,8.14,7,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-04,2024-03,169,169.0,22.61,13.38,6.06,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2023-10,2024-09,176,176.0,6.8,3.86,12.13,4,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-04,2025-03,185,185.0,23.93,12.94,11.4,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2024-10,2025-09,179,179.0,23.97,13.39,9.42,9,2,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || PS_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2025-04,2026-03,141,141.0,11.42,8.1,9.05,6,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-04,2014-03,172,172.0,16.59,9.65,11.88,8,2,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2013-10,2014-09,158,158.0,4.44,2.81,19.56,7,3,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-04,2015-03,150,150.0,-22.92,-15.28,26.33,3,7,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2014-10,2015-09,159,159.0,0.69,0.43,16.98,5,5,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-04,2016-03,157,157.0,15.67,9.98,7.23,8,3,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2015-10,2016-09,139,139.0,10.75,7.73,12.44,7,4,True
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-04,2017-03,138,138.0,6.75,4.89,17.59,7,3,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2016-10,2017-09,149,149.0,2.88,1.93,11.99,7,3,False
"AVG_CLOSE::league|outcome|market_prob_bucket=JPN|away|[0.28,0.34) || AVG_CLOSE::league|outcome|odds_bucket=SWE|away|[2.2,2.8) || PS_CLOSE::league|outcome|odds_bucket=NOR|home|[1.8,2.2)",2017-04,2018-03,161,161.0,7.92,4.92,12.01,7,4,False
